Average Salary,District Code,District Name,FTE Count,Salary Totals,Year
"  $58,967",1110000,Granby,     62.7,"      $3,697,213",2021
" $100,156",8210000,Greater Fall River Regional Vocational Technical,    130.2,"     $13,040,284",2021
"  $90,557",8230000,Greater Lawrence Regional Vocational Technical,    155.0,"     $14,036,382",2021
"  $89,676",8280000,Greater Lowell Regional Vocational Technical,    196.1,"     $17,585,474",2021
"  $93,545",8250000,Greater New Bedford Regional Vocational Technical,    171.7,"     $16,061,624",2021
"  $59,209",1140000,Greenfield,    140.6,"      $8,324,786",2021
"  $84,511",6730000,Groton-Dunstable,    191.1,"     $16,150,068",2021
"  $77,043",1170000,Hadley,     44.0,"      $3,389,879",2021
"  $94,605",1180000,Halifax,     36.0,"      $3,405,790",2021
"  $92,031",6750000,Hamilton-Wenham,    135.8,"     $12,497,743",2021
"  $56,858",4990000,Hampden Charter School of Science East (District),     44.5,"      $2,532,188",2021
"  $47,259",35160000,Hampden Charter School of Science West (District),     33.0,"      $1,559,405",2021
"  $78,965",6800000,Hampden-Wilbraham,    221.7,"     $17,506,595",2021
"  $74,105",6830000,Hampshire,     72.6,"      $5,380,021",2021
"  $67,640",1210000,Hancock,      7.4,"        $500,535",2021
"  $89,078",1220000,Hanover,    198.7,"     $17,699,719",2021
"  $86,248",1250000,Harvard,     92.0,"      $7,934,789",2021
"  $71,137",1270000,Hatfield,     40.3,"      $2,866,831",2021
"  $77,182",1280000,Haverhill,    594.2,"     $45,861,438",2021
"  $76,665",6850000,Hawlemont,     10.3,"        $789,649",2021
"  $86,164",4190000,Helen Y. Davis Leadership Academy Charter Public (District),     16.5,"      $1,421,711",2021
"  $63,670",4550000,Hill View Montessori Charter Public (District),     24.0,"      $1,528,087",2021
"  $67,815",4500000,Hilltown Cooperative Charter Public (District),     20.0,"      $1,352,913",2021
"  $99,261",1310000,Hingham,    299.3,"     $29,708,811",2021
"  $75,090",1330000,Holbrook,     96.7,"      $7,261,155",2021
"  $74,817",1350000,Holland,     17.9,"      $1,339,221",2021
"  $87,172",1360000,Holliston,    208.6,"     $18,184,066",2021
"  $72,819",1370000,Holyoke,    407.3,"     $29,659,366",2021
"  $66,020",4530000,Holyoke Community Charter (District),     42.5,"      $2,805,869",2021
"  $70,600",6030000,Hoosac Valley Regional,     91.4,"      $6,452,828",2021
"  $72,755",1380000,Hopedale,     92.6,"      $6,737,149",2021
"  $97,102",1390000,Hopkinton,    278.6,"     $27,052,621",2021
"  $84,324",1410000,Hudson,    233.0,"     $19,647,503",2021
"  $88,566",1420000,Hull,     79.5,"      $7,040,981",2021
"  $66,797",4350000,Innovation Academy Charter (District),     62.7,"      $4,184,702",2021
"  $83,657",1440000,Ipswich,    154.1,"     $12,891,496",2021
"  $67,731",4630000,KIPP Academy Boston Charter School (District),     43.5,"      $2,946,563",2021
"  $64,648",4290000,KIPP Academy Lynn Charter (District),    106.9,"      $6,913,386",2021
"  $84,845",6900000,King Philip,    132.9,"     $11,275,963",2021
"  $88,276",1450000,Kingston,     64.0,"      $5,649,670",2021
"  $74,603",1490000,Lawrence,"  1,123.3","     $83,801,771",2021
"  $66,997",4540000,Lawrence Family Development Charter (District),     57.0,"      $3,818,832",2021
"  $84,661",4860000,Learning First Charter Public School (District),     37.5,"      $3,174,778",2021
"  $72,409",1500000,Lee,     73.5,"      $5,322,081",2021
"  $79,443",1510000,Leicester,    100.9,"      $8,015,806",2021
"  $84,597",1520000,Lenox,     78.4,"      $6,632,432",2021
"  $82,721",1530000,Leominster,    378.3,"     $31,293,361",2021
"  $72,289",1540000,Leverett,     14.9,"      $1,077,106",2021
"  $94,513",1550000,Lexington,    621.4,"     $58,730,499",2021
"  $65,022",35140000,Libertas Academy Charter School (District),     26.0,"      $1,690,450",2021
"  $92,894",1570000,Lincoln,    126.2,"     $11,723,269",2021
" $113,571",6950000,Lincoln-Sudbury,    125.8,"     $14,287,204",2021
"  $81,250",1580000,Littleton,    117.3,"      $9,530,581",2021
"  $78,586",1590000,Longmeadow,    246.9,"     $19,402,811",2021
"  $80,950",1600000,Lowell,"  1,092.0","     $88,396,989",2021
"  $66,783",4560000,Lowell Community Charter Public (District),     64.7,"      $4,320,537",2021
" $106,165",4580000,Lowell Middlesex Academy Charter (District),      7.0,"        $743,579",2021
"  $73,954",1610000,Ludlow,    219.9,"     $16,262,564",2021
"  $85,067",1620000,Lunenburg,    108.7,"      $9,246,816",2021
"  $82,162",1630000,Lynn,"  1,152.1","     $94,658,722",2021
"  $96,529",1640000,Lynnfield,    158.6,"     $15,309,449",2021
"  $68,902",4690000,MATCH Charter Public School (District),    113.0,"      $7,785,711",2021
"  $83,366",1650000,Malden,    473.5,"     $39,473,864",2021
"  $88,536",6980000,Manchester Essex Regional,    129.6,"     $11,474,261",2021
"  $91,284",1670000,Mansfield,    296.0,"     $27,020,092",2021
"  $55,261",35170000,Map Academy Charter School (District),     20.2,"      $1,116,387",2021
"  $84,365",1680000,Marblehead,    256.7,"     $21,656,505",2021
"  $64,100",4640000,Marblehead Community Charter Public (District),     20.8,"      $1,330,079",2021
"  $88,533",1690000,Marion,     32.7,"      $2,895,013",2021
"  $85,680",1700000,Marlborough,    396.1,"     $33,937,674",2021
"  $80,506",1710000,Marshfield,    333.4,"     $26,840,672",2021
" $103,664",7000000,Martha's Vineyard,     74.6,"      $7,733,332",2021
"  $81,267",4660000,Martha's Vineyard Charter (District),     18.0,"      $1,462,002",2021
"  $59,141",4920000,Martin Luther King Jr. Charter School of Excellence (District),     39.9,"      $2,359,126",2021
" $107,457",7050000,Masconomet,    128.6,"     $13,818,934",2021
"  $79,343",1720000,Mashpee,    143.3,"     $11,369,915",2021
"  $92,682",1730000,Mattapoisett,     37.8,"      $3,503,383",2021
"  $87,603",1740000,Maynard,    106.9,"      $9,364,721",2021
"  $99,271",1750000,Medfield,    200.6,"     $19,913,677",2021
"  $88,179",1760000,Medford,    383.8,"     $33,842,913",2021
"  $76,733",1770000,Medway,    169.3,"     $12,990,816",2021
"  $76,369",1780000,Melrose,    279.1,"     $21,314,707",2021
"  $84,948",7100000,Mendon-Upton,    156.5,"     $13,294,373",2021
"  $79,604",1810000,Methuen,    490.0,"     $39,006,024",2021
"  $77,882",1820000,Middleborough,    227.4,"     $17,710,437",2021
"  $79,789",1840000,Middleton,     67.8,"      $5,409,677",2021
"  $87,210",1850000,Milford,    338.1,"     $29,485,735",2021
"  $81,528",1860000,Millbury,    134.4,"     $10,957,406",2021
"  $89,148",1870000,Millis,     97.9,"      $8,727,556",2021
"  $87,644",1890000,Milton,    317.5,"     $27,826,821",2021
" $100,101",8300000,Minuteman Regional Vocational Technical,     79.5,"      $7,958,064",2021
"  $75,073",7170000,Mohawk Trail,     69.4,"      $5,210,099",2021
"  $83,663",7120000,Monomoy Regional School District,    167.5,"     $14,013,595",2021
"  $69,607",1910000,Monson,     79.7,"      $5,547,699",2021
"  $92,004",8320000,Montachusett Regional Vocational Technical,    108.0,"      $9,936,423",2021
"  $76,663",7150000,Mount Greylock,    111.6,"      $8,555,584",2021
"  $73,823",4700000,Mystic Valley Regional Charter (District),     94.7,"      $6,990,499",2021
"  $65,977",1960000,Nahant,     11.4,"        $752,143",2021
"  $94,348",1970000,Nantucket,    154.3,"     $14,557,960",2021
"  $67,651",7200000,Narragansett,     98.9,"      $6,690,677",2021
"  $84,578",7250000,Nashoba,    265.4,"     $22,447,099",2021
"  $86,545",8520000,Nashoba Valley Regional Vocational Technical,     64.2,"      $5,556,160",2021
"  $84,410",1980000,Natick,    436.8,"     $36,870,305",2021
"  $94,540",6600000,Nauset,    132.8,"     $12,554,967",2021
"  $98,388",1990000,Needham,    421.4,"     $41,460,599",2021
"  $67,447",4440000,Neighborhood House Charter (District),     76.9,"      $5,185,760",2021
"  $78,322",2010000,New Bedford,    991.2,"     $77,632,757",2021
"  $69,787",35130000,New Heights Charter School of Brockton (District),     46.6,"      $3,250,143",2021
"  $76,717",7280000,New Salem-Wendell,     12.5,"        $958,964",2021
"  $89,540",2040000,Newburyport,    190.7,"     $17,075,239",2021
"  $93,031",2070000,Newton,"  1,091.0","    $101,497,172",2021
"  $90,726",2080000,Norfolk,     80.2,"      $7,276,225",2021
"  $82,673",9150000,Norfolk County Agricultural,     56.1,"      $4,637,936",2021
"  $67,598",2090000,North Adams,    121.5,"      $8,213,202",2021
"  $83,256",2110000,North Andover,    322.6,"     $26,858,406",2021
"  $83,320",2120000,North Attleborough,    291.7,"     $24,304,325",2021
"  $86,494",2150000,North Brookfield,     41.2,"      $3,563,556",2021
"  $77,865",7350000,North Middlesex,    242.6,"     $18,889,999",2021
"  $84,051",2170000,North Reading,    211.1,"     $17,743,087",2021
"  $70,607",2100000,Northampton,    234.3,"     $16,543,204",2021
"  $70,852",4060000,Northampton-Smith Vocational Agricultural,     57.0,"      $4,038,543",2021
"  $93,677",7300000,Northboro-Southboro,    113.3,"     $10,613,652",2021
"  $97,400",2130000,Northborough,    138.0,"     $13,441,155",2021
"  $76,766",2140000,Northbridge,    163.4,"     $12,543,486",2021
"  $92,908",8530000,Northeast Metropolitan Regional Vocational Technical,    116.3,"     $10,805,252",2021
"  $87,421",8510000,Northern Berkshire Regional Vocational Technical,     50.5,"      $4,414,776",2021
"  $85,931",2180000,Norton,    184.8,"     $15,880,113",2021
"  $92,140",2190000,Norwell,    160.8,"     $14,816,124",2021
"  $85,184",2200000,Norwood,    299.6,"     $25,521,233",2021
"  $92,671",2210000,Oak Bluffs,     46.9,"      $4,346,288",2021
"  $80,014",8550000,Old Colony Regional Vocational Technical,     60.0,"      $4,800,838",2021
"  $86,525",7400000,Old Rochester,     90.6,"      $7,839,175",2021
"  $61,951",35150000,Old Sturbridge Academy Charter Public School (District),     20.0,"      $1,239,022",2021
"  $73,931",2230000,Orange,     39.8,"      $2,942,448",2021
"  $90,549",2240000,Orleans,     24.0,"      $2,173,179",2021
"  $74,441",2260000,Oxford,    116.3,"      $8,657,526",2021
"  $72,724",2270000,Palmer,    111.0,"      $8,072,413",2021
"  $77,432",8600000,Pathfinder Regional Vocational Technical,     68.5,"      $5,304,109",2021
"  $60,801",35010000,Paulo Freire Social Justice Charter School (District),     21.8,"      $1,324,192",2021
"  $92,538",2290000,Peabody,    428.2,"     $39,624,748",2021
"  $64,046",2300000,Pelham,     12.2,"        $781,357",2021
"  $83,589",2310000,Pembroke,    186.0,"     $15,547,592",2021
"  $80,930",7450000,Pentucket,    181.2,"     $14,664,542",2021
"  $49,423",2340000,Petersham,     13.0,"        $642,495",2021
"  $66,542",35180000,Phoenix Academy Public Charter High School Lawrence (District),     10.0,"        $665,424",2021
" $113,082",35080000,Phoenix Academy Public Charter High School Springfield (District),      7.6,"        $859,423",2021
"  $62,229",4930000,Phoenix Charter Academy (District),     12.5,"        $777,736",2021
"  $59,718",4940000,Pioneer Charter School of Science (District),     72.3,"      $4,317,577",2021
"  $56,727",35060000,Pioneer Charter School of Science II (PCSS-II) (District),     35.3,"      $1,999,623",2021
"  $67,774",7500000,Pioneer Valley,     60.6,"      $4,107,098",2021
"  $55,744",4970000,Pioneer Valley Chinese Immersion Charter (District),     69.7,"      $3,882,372",2021
"  $53,671",4790000,Pioneer Valley Performing Arts Charter Public (District),     40.8,"      $2,191,940",2021
"  $67,083",2360000,Pittsfield,    486.1,"     $32,608,948",2021
"  $83,149",2380000,Plainville,     44.2,"      $3,675,171",2021
"  $77,353",2390000,Plymouth,    633.7,"     $49,018,424",2021
"  $80,618",2400000,Plympton,     19.3,"      $1,555,936",2021
"  $78,679",4870000,Prospect Hill Academy Charter (District),     97.3,"      $7,656,278",2021
"  $78,894",7530000,Quabbin,    140.8,"     $11,108,224",2021
"  $72,698",7780000,Quaboag Regional,     95.8,"      $6,964,490",2021
"  $86,353",2430000,Quincy,    737.2,"     $63,659,452",2021
"  $68,123",7550000,Ralph C Mahar,     57.6,"      $3,923,888",2021
"  $89,718",2440000,Randolph,    212.4,"     $19,056,171",2021
"  $83,378",2460000,Reading,    316.0,"     $26,347,309",2021
"  $88,991",2480000,Revere,    561.1,"     $49,933,012",2021
"  $89,830",2490000,Richmond,     19.3,"      $1,733,716",2021
"  $62,620",4830000,Rising Tide Charter Public (District),     59.1,"      $3,700,080",2021
"  $72,742",4820000,River Valley Charter (District),     24.7,"      $1,797,456",2021
"  $87,341",2500000,Rochester,     41.1,"      $3,589,699",2021
"  $81,156",2510000,Rockland,    175.2,"     $14,218,570",2021
"  $81,595",2520000,Rockport,     89.2,"      $7,278,295",2021
"  $49,622",2530000,Rowe,      8.3,"        $411,865",2021
"  $70,160",4840000,Roxbury Preparatory Charter (District),    120.1,"      $8,424,296",2021
"  $67,769",4410000,Sabis International Charter (District),     83.5,"      $5,660,304",2021
"  $94,870",2580000,Salem,    323.6,"     $30,700,081",2021
"  $69,277",4850000,Salem Academy Charter (District),     43.8,"      $3,033,550",2021
"  $79,231",2610000,Sandwich,    209.1,"     $16,567,133",2021
"  $95,830",2620000,Saugus,    174.3,"     $16,703,127",2021
"  $64,026",2630000,Savoy,      5.6,"        $358,543",2021
"  $91,325",2640000,Scituate,    241.1,"     $22,018,561",2021
"  $85,671",2650000,Seekonk,    165.8,"     $14,204,209",2021
" $100,647",2660000,Sharon,    244.8,"     $24,638,495",2021
" $105,546",8710000,Shawsheen Valley Regional Vocational Technical,    124.6,"     $13,151,075",2021
"  $94,398",2690000,Sherborn,     33.5,"      $3,162,320",2021
"  $87,977",2710000,Shrewsbury,    400.8,"     $35,261,106",2021
"  $64,787",2720000,Shutesbury,     15.6,"      $1,010,680",2021
"  $92,689",7600000,Silver Lake,    133.6,"     $12,383,216",2021
"  $56,491",4740000,Sizer School: A North Central Charter Essential (District),     38.7,"      $2,184,229",2021
"  $85,333",2730000,Somerset,    124.1,"     $10,589,848",2021
"  $73,506",7630000,Somerset Berkley Regional School District,     77.2,"      $5,674,650",2021
"  $96,677",2740000,Somerville,    424.1,"     $41,000,926",2021
"  $75,637",2780000,South Hadley,    142.0,"     $10,740,495",2021
"  $88,764",8290000,South Middlesex Regional Vocational Technical,     83.1,"      $7,376,295",2021
"  $77,435",4880000,South Shore Charter Public (District),     99.6,"      $7,708,339",2021
"  $88,607",8730000,South Shore Regional Vocational Technical,     60.2,"      $5,334,143",2021
"  $78,853",2750000,Southampton,     38.4,"      $3,027,961",2021
"  $99,181",2760000,Southborough,    107.3,"     $10,642,165",2021
"  $74,721",2770000,Southbridge,    156.8,"     $11,716,272",2021
"  $89,214",8720000,Southeastern Regional Vocational Technical,    130.9,"     $11,678,054",2021
"  $73,618",7650000,Southern Berkshire,     73.7,"      $5,425,657",2021
"  $86,032",8760000,Southern Worcester County Regional Vocational Technical,    110.2,"      $9,480,713",2021
"  $70,424",7660000,Southwick-Tolland-Granville Regional School District,    124.7,"      $8,781,874",2021
"  $72,595",7670000,Spencer-E Brookfield,    104.4,"      $7,578,909",2021
"  $74,014",2810000,Springfield,"  2,096.7","    $155,184,202",2021
"  $64,569",35100000,Springfield Preparatory Charter School (District),     30.4,"      $1,964,820",2021
"  $77,040",2840000,Stoneham,    207.3,"     $15,970,355",2021
"  $88,471",2850000,Stoughton,    300.1,"     $26,550,116",2021
"  $81,014",2870000,Sturbridge,     72.2,"      $5,849,179",2021
"  $75,315",4890000,Sturgis Charter Public (District),     90.7,"      $6,830,263",2021
" $100,892",2880000,Sudbury,    200.9,"     $20,269,181",2021
"  $64,246",2890000,Sunderland,     23.1,"      $1,484,090",2021
"  $88,901",2900000,Sutton,     92.6,"      $8,232,189",2021
"  $82,788",2910000,Swampscott,    185.7,"     $15,373,643",2021
"  $75,077",2920000,Swansea,    161.8,"     $12,147,516",2021
"  $86,087",7700000,Tantasqua,    131.3,"     $11,303,192",2021
"  $88,182",2930000,Taunton,    531.2,"     $46,842,415",2021
"  $86,532",2950000,Tewksbury,    252.6,"     $21,857,938",2021
"  $98,912",2960000,Tisbury,     39.8,"      $3,936,700",2021
"  $91,292",2980000,Topsfield,     55.7,"      $5,084,973",2021
"  $93,988",8780000,Tri-County Regional Vocational Technical,     88.2,"      $8,289,758",2021
